date,p_risk_off,w_beta_suggested,exposure_suggested,ret_21d,ret_63d,mom_252d,vol_63d,dd_126d,p_risk_off_cal
2021-01-04,0.2085846982,0.2085846982,0.7914153018,0.0097357279,0.1094369041,0.1652449378,0.0102938222,-0.0135985433,0.4226238330
2021-01-05,0.2149789705,0.2149789705,0.7850210295,0.0169811979,0.0975843287,0.1688502723,0.0101096186,-0.0067978513,0.4248124943
2021-01-06,0.2023067924,0.2023067924,0.7976932076,0.0142923471,0.1200508253,0.1791042274,0.0099206471,-0.0008749428,0.4204294428
2021-01-07,0.2076400775,0.2076400775,0.7923599225,0.0315347469,0.1172904042,0.1903218384,0.0098622298,0.0000000000,0.4222966060
2021-01-08,0.2100798886,0.2100798886,0.7899201114,0.0343317342,0.1137656181,0.1890400432,0.0098336359,0.0000000000,0.4231396983
2021-01-11,0.2213624310,0.2213624310,0.7786375690,0.0366802832,0.0964832434,0.1844345749,0.0098469314,-0.0067108672,0.4269536458
2021-01-12,0.2310016409,0.2310016409,0.7689983591,0.0372422418,0.0793416843,0.1765744128,0.0096693097,-0.0065047218,0.4301097767
2021-01-13,0.2260304005,0.2260304005,0.7739695995,0.0412460290,0.0893626355,0.1815559484,0.0096190162,-0.0038387609,0.4284932298
2021-01-14,0.2255690254,0.2255690254,0.7744309746,0.0422437167,0.0924006511,0.1747059444,0.0095896306,-0.0073265175,0.4283420100
2021-01-15,0.2256857744,0.2256857744,0.7743142256,0.0208737360,0.0857468202,0.1565888077,0.0096471829,-0.0145555339,0.4283802949
2021-01-19,0.2199413725,0.2199413725,0.7800586275,0.0272780971,0.0949457475,0.1620664928,0.0096782322,-0.0068195114,0.4264806385
2021-01-20,0.2042636288,0.2042636288,0.7957363712,0.0356831754,0.1271818349,0.1803812454,0.0095607508,0.0000000000,0.4211184604
2021-01-21,0.2070957677,0.2070957677,0.7929042323,0.0407796318,0.1237586703,0.1813331243,0.0095580472,0.0000000000,0.4221075831
2021-01-22,0.2088373725,0.2088373725,0.7911626275,0.0408423703,0.1219093204,0.1757710961,0.0095707429,-0.0035187617,0.4227111885
2021-01-25,0.2105048869,0.2105048869,0.7894951131,0.0467285395,0.1201554946,0.1911101165,0.0095631664,0.0000000000,0.4232858677
2021-01-26,0.2137947002,0.2137947002,0.7862052998,0.0441343042,0.1146674234,0.2085903113,0.0095707477,-0.0015638815,0.4244105345
2021-01-27,0.2158900127,0.2158900127,0.7841099873,0.0146558101,0.1078982269,0.1668614023,0.0098006228,-0.0259421972,0.4251206905
2021-01-28,0.2068859212,0.2068859212,0.7931140788,0.0146997551,0.1213165729,0.1778745818,0.0098165120,-0.0175591291,0.4220346177
2021-01-29,0.2019981468,0.2019981468,0.7980018532,-0.0037740812,0.1376953795,0.1504597758,0.0091173619,-0.0372623784,0.4203203415
2021-02-01,0.1979368120,0.1979368120,0.8020631880,0.0113920906,0.1449622476,0.1912958087,0.0092451658,-0.0212395004,0.4188737017
2021-02-02,0.1828408089,0.1828408089,0.8171591911,0.0205270678,0.1734449565,0.1992835992,0.0092220961,-0.0073800840,0.4133038542
2021-02-03,0.1908617170,0.1908617170,0.8091382830,0.0354225944,0.1613445052,0.1821864478,0.0091578284,-0.0065870911,0.4163026010
2021-02-04,0.1938073996,0.1938073996,0.8061926004,0.0400251695,0.1542080104,0.1819289914,0.0090232656,0.0000000000,0.4173811661
2021-02-05,0.2048039256,0.2048039256,0.7951960744,0.0379028475,0.1334227538,0.1825841878,0.0086556714,0.0000000000,0.4213078914
2021-02-08,0.2114921418,0.2114921418,0.7885078582,0.0300832346,0.1197394347,0.1975409569,0.0083891114,0.0000000000,0.4236246324
2021-02-09,0.2102046665,0.2102046665,0.7897953335,0.0235757863,0.1192432232,0.1877697214,0.0083910541,-0.0006744977,0.4231826342
2021-02-10,0.2195265963,0.2195265963,0.7804734037,0.0300257179,0.1047949944,0.1852560648,0.0082806910,-0.0011259760,0.4263421900
2021-02-11,0.2175301152,0.2175301152,0.7824698848,0.0315084050,0.1082651724,0.1795608455,0.0082711391,0.0000000000,0.4256732997
2021-02-12,0.2197890005,0.2197890005,0.7802109995,0.0338318531,0.1055587454,0.1866648263,0.0082494037,0.0000000000,0.4264297986
2021-02-16,0.2158381878,0.2158381878,0.7841618122,0.0365521693,0.1154109806,0.1836914548,0.0081279107,-0.0008791149,0.4251031824
2021-02-17,0.2260901645,0.2260901645,0.7739098355,0.0444048679,0.1004041782,0.1870700541,0.0079804243,-0.0006410777,0.4285128029
2021-02-18,0.2343632479,0.2343632479,0.7656367521,0.0318605864,0.0822703256,0.1764775486,0.0078899374,-0.0048932890,0.4311899726
2021-02-19,0.2294020928,0.2294020928,0.7705979072,0.0159970784,0.0861211754,0.1791434406,0.0078546046,-0.0066731586,0.4295921650
2021-02-22,0.2276842180,0.2276842180,0.7723157820,0.0072448345,0.0909439283,0.1823131282,0.0077524302,-0.0143201060,0.4290336047
2021-02-23,0.2317506812,0.2317506812,0.7682493188,0.0120526377,0.0876442478,0.2243064667,0.0077437780,-0.0131001650,0.4303513552
2021-02-24,0.2212582788,0.2212582788,0.7787417212,0.0192252431,0.1072429836,0.2765313926,0.0077659028,-0.0021964349,0.4269190476
2021-02-25,0.2381945136,0.2381945136,0.7618054864,-0.0037885287,0.0741331981,0.2503560190,0.0083949770,-0.0262517244,0.4324088454
2021-02-26,0.2602303986,0.2602303986,0.7397696014,0.0158822912,0.0516563448,0.3023619470,0.0082100688,-0.0312694420,0.4391877831
2021-03-01,0.2400368460,0.2400368460,0.7599631540,0.0316229100,0.0788468269,0.3395598697,0.0087162603,-0.0077930158,0.4329904494
2021-03-02,0.2493713966,0.2493713966,0.7506286034,0.0445249316,0.0673932234,0.2739396612,0.0087875760,-0.0155319322,0.4358942627
2021-03-03,0.2518247110,0.2518247110,0.7481752890,0.0138101193,0.0580019267,0.2941721262,0.0089449487,-0.0285779978,0.4366460149
2021-03-04,0.2607374523,0.2607374523,0.7392625477,-0.0127098475,0.0335790885,0.2266019733,0.0090057574,-0.0405934702,0.4393394862
2021-03-05,0.2507246189,0.2507246189,0.7492753811,0.0046337502,0.0503477877,0.2920374875,0.0092798745,-0.0229597771,0.4363094906
2021-03-08,0.2517065480,0.2517065480,0.7482934520,-0.0115778936,0.0454402662,0.3072499718,0.0093074365,-0.0277962617,0.4366099122
2021-03-09,0.2508655757,0.2508655757,0.7491344243,-0.0014053023,0.0512575016,0.4383290852,0.0094103850,-0.0139495253,0.4363526616
2021-03-10,0.2411738972,0.2411738972,0.7588261028,-0.0023716211,0.0600466432,0.3760738590,0.0094270791,-0.0077930158,0.4333479721
2021-03-11,0.2398888624,0.2398888624,0.7601111376,0.0084124180,0.0676232874,0.4612584544,0.0094945023,0.0000000000,0.4329438390
2021-03-12,0.2403058719,0.2403058719,0.7596941281,0.0102486747,0.0787509631,0.6179547447,0.0094070296,0.0000000000,0.4330751372
2021-03-15,0.2331034134,0.2331034134,0.7668965866,0.0145730037,0.0855160981,0.4993913781,0.0094231705,0.0000000000,0.4307863410
2021-03-16,0.2388288007,0.2388288007,0.7611711993,0.0083421245,0.0854533860,0.6816239991,0.0094234221,-0.0012297948,0.4326094090
2021-03-17,0.2318223779,0.2318223779,0.7681776221,0.0126703938,0.0940283185,0.6008294209,0.0093973883,0.0000000000,0.4303744517
2021-03-18,0.2519930691,0.2519930691,0.7480069309,-0.0023115254,0.0637409383,0.6617256567,0.0094826756,-0.0145597455,0.4366974355
2021-03-19,0.2550093205,0.2550093205,0.7449906795,0.0001060125,0.0601201539,0.6550830645,0.0094892611,-0.0163750351,0.4376150740
2021-03-22,0.2566441275,0.2566441275,0.7433558725,0.0099013406,0.0626697766,0.7435286264,0.0095130247,-0.0085176917,0.4381096269
2021-03-23,0.2627753219,0.2627753219,0.7372246781,0.0097201945,0.0585097814,0.7751628311,0.0095585679,-0.0163269125,0.4399473845
2021-03-24,0.2576320768,0.2576320768,0.7423679232,0.0033329039,0.0568981048,0.6193966795,0.0095720582,-0.0213396784,0.4384075555
2021-03-25,0.2493163825,0.2493163825,0.7506836175,-0.0020250598,0.0646917108,0.6044341588,0.0095842839,-0.0158109318,0.4358773521
2021-03-26,0.2416293753,0.2416293753,0.7583706247,0.0390849619,0.0808339112,0.5403542294,0.0097700153,0.0000000000,0.4334908847
2021-03-29,0.2474217599,0.2474217599,0.7525782401,0.0439616899,0.0760852984,0.5868947925,0.0097665572,-0.0004838861,0.4352935327
2021-03-30,0.2466098741,0.2466098741,0.7533901259,0.0165481218,0.0641098815,0.5327909959,0.0097326127,-0.0031439227,0.4350424911
2021-03-31,0.2460092468,0.2460092468,0.7539907532,0.0286936595,0.0704409385,0.5623059589,0.0097326630,0.0000000000,0.4348564359
2021-04-01,0.2495023044,0.2495023044,0.7504976956,0.0537500870,0.0804727004,0.6535638131,0.0098083927,0.0000000000,0.4359344926
2021-04-05,0.2496356895,0.2496356895,0.7503643105,0.0822509114,0.0904287504,0.6395134286,0.0099349353,0.0000000000,0.4359754702
2021-04-06,0.2384665280,0.2384665280,0.7615334720,0.0621120592,0.1048307203,0.6625799574,0.0097510934,-0.0005705264,0.4324948994
2021-04-07,0.2395742786,0.2395742786,0.7604257214,0.0686200315,0.0985241541,0.5596908858,0.0097279092,0.0000000000,0.4328446931
2021-04-08,0.2382193642,0.2382193642,0.7617806358,0.0586010046,0.0971809562,0.5655541176,0.0097201178,0.0000000000,0.4324167097
2021-04-09,0.2420434799,0.2420434799,0.7579565201,0.0596768345,0.0889665857,0.5256200423,0.0095982451,0.0000000000,0.4336206661
2021-04-12,0.2420735122,0.2420735122,0.7579264878,0.0494407920,0.0832186534,0.5034256374,0.0095833583,0.0000000000,0.4336300727
2021-04-13,0.2374545834,0.2374545834,0.7625454166,0.0511304985,0.0937875988,0.5217630510,0.0095300864,0.0000000000,0.4321744407
2021-04-14,0.2366014343,0.2366014343,0.7633985657,0.0413334298,0.0897976923,0.4731120848,0.0095489414,-0.0034410080,0.4319035817
2021-04-15,0.2350687808,0.2350687808,0.7649312192,0.0538369092,0.0985788273,0.5212086244,0.0096202929,0.0000000000,0.4314153967
2021-04-16,0.2309030767,0.2309030767,0.7690969233,0.0537876459,0.1061458158,0.5190534916,0.0096011390,0.0000000000,0.4300779497
2021-04-19,0.2317825775,0.2317825775,0.7682174225,0.0640859037,0.1087676151,0.4718700981,0.0095703667,-0.0049294202,0.4303616309
2021-04-20,0.2424575619,0.2424575619,0.7575424381,0.0582436399,0.0920756643,0.4872853678,0.0096035762,-0.0122157275,0.4337502984
2021-04-21,0.2450166346,0.2450166346,0.7549833654,0.0597936143,0.0874084567,0.5483288949,0.0095289135,-0.0028668270,0.4345483244
2021-04-22,0.2517744639,0.2517744639,0.7482255361,0.0584582185,0.0764895308,0.5008748266,0.0096202913,-0.0119671000,0.4366306640
2021-04-23,0.2438659673,0.2438659673,0.7561340327,0.0754023215,0.0919911679,0.5172415122,0.0096760856,-0.0012659705,0.4341901583
2021-04-26,0.2430239608,0.2430239608,0.7569760392,0.0716049450,0.0899950265,0.4994754567,0.0096712315,0.0000000000,0.4339273862
2021-04-27,0.2374313074,0.2374313074,0.7625686926,0.0543984173,0.0914587911,0.4779009769,0.0096660446,-0.0002230723,0.4321670594
2021-04-28,0.2252671194,0.2252671194,0.7747328806,0.0545986081,0.1184463210,0.4842684194,0.0090857997,-0.0005171221,0.4282429462
2021-04-29,0.2276463211,0.2276463211,0.7723536789,0.0641655872,0.1159844192,0.4556202816,0.0090633276,0.0000000000,0.4290212513
2021-04-30,0.2204586895,0.2204586895,0.7795413105,0.0529152677,0.1313534270,0.4596451992,0.0086906495,-0.0065598972,0.4266530678
2021-05-03,0.2286871346,0.2286871346,0.7713128654,0.0439105986,0.1152123038,0.5025464310,0.0084861380,-0.0044354280,0.4293600361
2021-05-04,0.2378745859,0.2378745859,0.7621254141,0.0228106373,0.0928687345,0.4892482295,0.0083931681,-0.0105669031,0.4323075524
2021-05-05,0.2377971504,0.2377971504,0.7622028496,0.0236968801,0.0923189889,0.4759993385,0.0083940330,-0.0102745681,0.4322830221
2021-05-06,0.2399569577,0.2399569577,0.7600430423,0.0306969696,0.0886712648,0.4979925454,0.0083401841,-0.0023638815,0.4329652893
2021-05-07,0.2374027130,0.2374027130,0.7625972870,0.0333069877,0.0923226114,0.4908529404,0.0083673827,0.0000000000,0.4321579908
2021-05-10,0.2450837033,0.2450837033,0.7549162967,0.0156882318,0.0737487115,0.4521268966,0.0084542951,-0.0099085136,0.4345691677
2021-05-11,0.2499064837,0.2499064837,0.7500935163,0.0062750262,0.0649097931,0.4388948748,0.0085461955,-0.0187210970,0.4360586193
2021-05-12,0.2620349899,0.2620349899,0.7379650101,-0.0180640099,0.0427209632,0.4369545151,0.0089956214,-0.0396014525,0.4397268749
2021-05-13,0.2567691214,0.2567691214,0.7432308786,-0.0028070807,0.0535430802,0.4804293436,0.0091078516,-0.0280352503,0.4381473593
2021-05-14,0.2461272424,0.2461272424,0.7538727576,0.0017055159,0.0644404772,0.4852629791,0.0092754359,-0.0131285925,0.4348930098
2021-05-17,0.2461040274,0.2461040274,0.7538959726,-0.0041733898,0.0626859610,0.4747371901,0.0092832320,-0.0156213950,0.4348858150
2021-05-18,0.2509609712,0.2509609712,0.7490390288,-0.0078782115,0.0532625260,0.4188035746,0.0093620174,-0.0241179893,0.4363818698
2021-05-19,0.2524245591,0.2524245591,0.7475754409,-0.0031693930,0.0550014815,0.4297634222,0.0093497933,-0.0266659645,0.4368291253
2021-05-20,0.2411036217,0.2411036217,0.7588963783,-0.0019005989,0.0682528055,0.4210413829,0.0094249251,-0.0162032161,0.4333259068
2021-05-21,0.2397667333,0.2397667333,0.7602332667,0.0064604426,0.0756512146,0.4297235485,0.0093610954,-0.0170157593,0.4329053581
2021-05-24,0.2312819579,0.2312819579,0.7687180421,0.0058349104,0.0852823238,0.4415444938,0.0094295436,-0.0069868689,0.4302002439
2021-05-25,0.2383393467,0.2383393467,0.7616606533,0.0015006679,0.0710397476,0.4209063118,0.0093571873,-0.0091912687,0.4324546724
2021-05-26,0.2241212663,0.2241212663,0.7758787337,0.0037119393,0.0996763754,0.4028285706,0.0087816955,-0.0072251146,0.4278661528
2021-05-27,0.2210749282,0.2210749282,0.7789250718,0.0045474489,0.1059671069,0.4062045117,0.0087408371,-0.0066909427,0.4268581140
2021-05-28,0.2342445849,0.2342445849,0.7657554151,-0.0000453623,0.0817264571,0.4024210936,0.0082485102,-0.0049178930,0.4311520153
2021-06-01,0.2317520360,0.2317520360,0.7682479640,0.0056595350,0.0892572565,0.3955075719,0.0081714041,-0.0058056718,0.4303517917
2021-06-02,0.2227835949,0.2227835949,0.7772164051,0.0051133415,0.1056456666,0.3862452519,0.0079534810,-0.0042207108,0.4274246524
2021-06-03,0.2191481833,0.2191481833,0.7808518167,0.0075876438,0.1153367937,0.3629272595,0.0077806908,-0.0079172811,0.4262157252
2021-06-04,0.2255196410,0.2255196410,0.7744803590,0.0164795991,0.1051987531,0.3790911541,0.0075457066,0.0000000000,0.4283258116
2021-06-07,0.2203139981,0.2203139981,0.7796860019,0.0074444195,0.1096228861,0.3432875033,0.0075063783,-0.0009669339,0.4266048675
2021-06-08,0.2269161840,0.2269161840,0.7730838160,0.0003636382,0.0942575844,0.3274618710,0.0073338429,-0.0007690381,0.4287829792
2021-06-09,0.2342484778,0.2342484778,0.7657515222,0.0088957110,0.0858757555,0.3355138745,0.0073169796,-0.0022319639,0.4311532608
2021-06-10,0.2408316648,0.2408316648,0.7591683352,0.0226766816,0.0799732271,0.3492892018,0.0072428803,0.0000000000,0.4332404781
2021-06-11,0.2496040765,0.2496040765,0.7503959235,0.0466605911,0.0803032631,0.4341592572,0.0072430651,0.0000000000,0.4359657595
2021-06-14,0.2490109535,0.2490109535,0.7509890465,0.0364735054,0.0762847873,0.4203456591,0.0072193542,0.0000000000,0.4357834247
2021-06-15,0.2451423219,0.2451423219,0.7548576781,0.0189726896,0.0756624657,0.4046422178,0.0072228462,-0.0018072964,0.4345873820
2021-06-16,0.2502613057,0.2502613057,0.7497386943,0.0158438190,0.0660161211,0.3704691528,0.0072669640,-0.0073860171,0.4361674843
2021-06-17,0.2449131809,0.2449131809,0.7550868191,0.0243465568,0.0814055383,0.3756716928,0.0069901201,-0.0077171058,0.4345161663
2021-06-18,0.2522114952,0.2522114952,0.7477885048,0.0131868132,0.0688002827,0.3565933459,0.0072233959,-0.0210901034,0.4367641162
2021-06-21,0.2450873985,0.2450873985,0.7549126015,0.0167632371,0.0755111781,0.3839222517,0.0073636391,-0.0070748435,0.4345703160
2021-06-22,0.2370354957,0.2370354957,0.7629645043,0.0230506451,0.0898520946,0.3824275687,0.0072893859,-0.0017599980,0.4320414670
2021-06-23,0.2322414250,0.2322414250,0.7677585750,0.0115086801,0.0941258745,0.3745071056,0.0072498359,-0.0029524153,0.4305093510
2021-06-24,0.2346770328,0.2346770328,0.7653229672,0.0197426870,0.0944011778,0.4187919510,0.0072522670,0.0000000000,0.4312902842
2021-06-25,0.2431363187,0.2431363187,0.7568636813,0.0213228180,0.0808784804,0.4087190422,0.0070121966,0.0000000000,0.4339624842
2021-06-28,0.2433885009,0.2433885009,0.7566114991,0.0228287215,0.0835789598,0.4459295955,0.0070092402,0.0000000000,0.4340412224
2021-06-29,0.2404365653,0.2404365653,0.7595634347,0.0215606862,0.0870604137,0.4257193808,0.0069916418,0.0000000000,0.4331162567
2021-06-30,0.2422041110,0.2422041110,0.7577958890,0.0233431627,0.0835917530,0.4088604430,0.0069832964,0.0000000000,0.4336709700
2021-07-01,0.2466059937,0.2466059937,0.7533940063,0.0273557226,0.0779514201,0.4067709519,0.0068990025,0.0000000000,0.4350412900
2021-07-02,0.2542780934,0.2542780934,0.7457219066,0.0390706563,0.0708364595,0.4098099204,0.0067433282,0.0000000000,0.4373932329
2021-07-06,0.2519493693,0.2519493693,0.7480506307,0.0278081162,0.0695032022,0.3858149369,0.0067501470,-0.0018148776,0.4366840906
2021-07-07,0.2517171179,0.2517171179,0.7482828821,0.0324462030,0.0720610711,0.4052126313,0.0067572120,0.0000000000,0.4366131421
2021-07-08,0.2591725612,0.2591725612,0.7408274388,0.0238234313,0.0583086073,0.3832350540,0.0068408744,-0.0081553549,0.4388707121
2021-07-09,0.2580120851,0.2580120851,0.7419879149,0.0362833880,0.0619039411,0.4060436978,0.0069053330,0.0000000000,0.4385219649
2021-07-12,0.2553608023,0.2553608023,0.7446391977,0.0351862774,0.0653039916,0.3968127651,0.0069125805,0.0000000000,0.4377215672
2021-07-13,0.2594083987,0.2594083987,0.7405916013,0.0299431674,0.0585279050,0.4042055280,0.0069302231,-0.0033990286,0.4389414693
2021-07-14,0.2551386145,0.2551386145,0.7448613855,0.0291930646,0.0637369423,0.3881942113,0.0069078761,-0.0019409226,0.4376542585
2021-07-15,0.2643606629,0.2643606629,0.7356393371,0.0275650346,0.0488464857,0.3708855832,0.0068148912,-0.0053206385,0.4404183212
2021-07-16,0.2729769969,0.2729769969,0.7270230031,0.0252295994,0.0371266782,0.3647343963,0.0068923124,-0.0131277822,0.4429487564
2021-07-19,0.2786130993,0.2786130993,0.7213869007,0.0104238532,0.0268700554,0.3405894786,0.0071272068,-0.0277040141,0.4445785702
2021-07-20,0.2671421311,0.2671421311,0.7328578689,0.0389006009,0.0492642847,0.3489293556,0.0072671270,-0.0137747564,0.4412404844
2021-07-21,0.2640429310,0.2640429310,0.7359570690,0.0325399949,0.0478533664,0.3569439914,0.0072429644,-0.0057793142,0.4403240736
2021-07-22,0.2557626856,0.2557626856,0.7442373144,0.0291871780,0.0597128749,0.3520972640,0.0071328386,-0.0037032030,0.4378432203
2021-07-23,0.2590134487,0.2590134487,0.7409865513,0.0410067937,0.0591314951,0.3825653575,0.0071207753,0.0000000000,0.4388229521
2021-07-26,0.2583914934,0.2583914934,0.7416085066,0.0374376680,0.0595070610,0.3949357710,0.0071218504,0.0000000000,0.4386360905
2021-07-27,0.2597740203,0.2597740203,0.7402259797,0.0290991027,0.0549438011,0.3785422486,0.0071538120,-0.0045290765,0.4390510872
2021-07-28,0.2596960311,0.2596960311,0.7403039689,0.0266018631,0.0548128647,0.3867598956,0.0071541560,-0.0049453783,0.4390277130
2021-07-29,0.2602416024,0.2602416024,0.7397583976,0.0302978719,0.0524640567,0.3755154605,0.0071318361,-0.0008206409,0.4391911371
2021-07-30,0.2594084670,0.2594084670,0.7405915330,0.0244153744,0.0542615207,0.3737670237,0.0071066123,-0.0056798878,0.4389414898
2021-08-02,0.2602446585,0.2602446585,0.7397553415,0.0166622950,0.0498145781,0.3601789416,0.0071143355,-0.0077566118,0.4391920520
2021-08-03,0.2490267604,0.2490267604,0.7509732396,0.0171415921,0.0649012256,0.3617777343,0.0071166703,0.0000000000,0.4357882875
2021-08-04,0.2524711291,0.2524711291,0.7475288709,0.0139946040,0.0593667882,0.3498861151,0.0071552839,-0.0049032153,0.4368433300
2021-08-05,0.2526300631,0.2526300631,0.7473699369,0.0168134371,0.0576203624,0.3500440151,0.0071318942,0.0000000000,0.4368917954
2021-08-06,0.2584738550,0.2584738550,0.7415261450,0.0268366977,0.0516817639,0.3431555617,0.0070859549,0.0000000000,0.4386608512
2021-08-09,0.2506841175,0.2506841175,0.7493158825,0.0151855432,0.0613783793,0.3411631785,0.0069550549,-0.0007797671,0.4362970834
2021-08-10,0.2440367487,0.2440367487,0.7559632513,0.0127946388,0.0722060504,0.3388521007,0.0068393072,0.0000000000,0.4342433849
2021-08-11,0.2338832724,0.2338832724,0.7661167276,0.0187802184,0.0982460172,0.3533905477,0.0062098246,0.0000000000,0.4310363633
2021-08-12,0.2396894305,0.2396894305,0.7603105695,0.0203685249,0.0884590873,0.3387993577,0.0060653046,0.0000000000,0.4328809947
2021-08-13,0.2504276459,0.2504276459,0.7495723541,0.0256703363,0.0739391075,0.3435309377,0.0057961329,0.0000000000,0.4362184868
2021-08-16,0.2501490220,0.2501490220,0.7498509780,0.0362183768,0.0791936187,0.3466513649,0.0057788060,0.0000000000,0.4361330443
2021-08-17,0.2528309066,0.2528309066,0.7471690934,0.0448629457,0.0814584292,0.3336914530,0.0057272754,-0.0065509296,0.4369530135
2021-08-18,0.2539276888,0.2539276888,0.7460723112,0.0188554084,0.0724475993,0.3162516681,0.0059106339,-0.0174006855,0.4372867864
2021-08-19,0.2583254733,0.2583254733,0.7416745267,0.0121964248,0.0626531086,0.3237843914,0.0057812764,-0.0159087261,0.4386162391
2021-08-20,0.2516978240,0.2516978240,0.7483021760,0.0181365731,0.0720067966,0.3302024174,0.0058427879,-0.0080664961,0.4366072463
2021-08-23,0.2499096855,0.2499096855,0.7500903145,0.0166425627,0.0705118168,0.3371165760,0.0058100749,0.0000000000,0.4360596021
2021-08-24,0.2469804790,0.2469804790,0.7530195210,0.0157764029,0.0746096390,0.3258095039,0.0057947946,0.0000000000,0.4351571498
2021-08-25,0.2484734061,0.2484734061,0.7515265939,0.0225176832,0.0747094352,0.3239333182,0.0057950202,0.0000000000,0.4356179388
2021-08-26,0.2519795427,0.2519795427,0.7480204573,0.0169175689,0.0678019592,0.3031267524,0.0058624118,-0.0058926951,0.4366933050
2021-08-27,0.2468301051,0.2468301051,0.7531698949,0.0217708316,0.0754258582,0.3118753286,0.0059453748,0.0000000000,0.4351106398
2021-08-30,0.2457357788,0.2457357788,0.7542642212,0.0312758667,0.0811158506,0.3091634415,0.0059530663,0.0000000000,0.4347716289
2021-08-31,0.2483192085,0.2483192085,0.7516807915,0.0319344914,0.0778285671,0.3120246238,0.0059626348,-0.0014512704,0.4355704269
2021-09-01,0.2433553470,0.2433553470,0.7566446530,0.0241716556,0.0824285689,0.3004731765,0.0059300205,-0.0009122938,0.4340308738
2021-09-02,0.2484866710,0.2484866710,0.7515133290,0.0323476179,0.0759043086,0.2858926379,0.0058491540,0.0000000000,0.4356220252
2021-09-03,0.2482535104,0.2482535104,0.7517464896,0.0256020751,0.0766823632,0.3313613871,0.0058455864,-0.0002444697,0.4355501782
2021-09-07,0.2505852840,0.2505852840,0.7494147160,0.0203120976,0.0726535688,0.3375576757,0.0058747766,-0.0037881169,0.4362668015
2021-09-08,0.2521310051,0.2521310051,0.7478689949,0.0198506547,0.0729031983,0.3734260206,0.0058731938,-0.0050151222,0.4367395485
2021-09-09,0.2563960608,0.2563960608,0.7436039392,0.0142347737,0.0633552914,0.3410316452,0.0058951685,-0.0092968352,0.4380347084
2021-09-10,0.2624961267,0.2624961267,0.7375038733,0.0037709740,0.0532425541,0.3539846566,0.0059986633,-0.0170756296,0.4398642698
2021-09-13,0.2614218663,0.2614218663,0.7385781337,0.0032641702,0.0535840978,0.3566933904,0.0059999839,-0.0146006645,0.4395439683
2021-09-14,0.2625215935,0.2625215935,0.7374784065,-0.0039185157,0.0498130825,0.3318895009,0.0060422083,-0.0199021655,0.4398718534
2021-09-15,0.2526766322,0.2526766322,0.7473233678,0.0020561657,0.0645461431,0.3362431256,0.0060603720,-0.0117019518,0.4369059926
2021-09-16,0.2553119993,0.2553119993,0.7446880007,0.0070503696,0.0631979027,0.3394692011,0.0060669994,-0.0132828562,0.4377067861
2021-09-17,0.2569562645,0.2569562645,0.7430437355,0.0082573943,0.0672298612,0.3382120821,0.0059400811,-0.0228893530,0.4382038319
2021-09-20,0.2765650329,0.2765650329,0.7234349671,-0.0100536145,0.0346259242,0.3312236287,0.0061045091,-0.0391780229,0.4439885632
2021-09-21,0.2792779758,0.2792779758,0.7207220242,-0.0187892534,0.0281647290,0.3448982255,0.0060761679,-0.0400674271,0.4447695680
2021-09-22,0.2688910661,0.2688910661,0.7311089339,-0.0178846943,0.0394038735,0.3443331794,0.0061830063,-0.0307333394,0.4417548242
2021-09-23,0.2649356257,0.2649356257,0.7350643743,-0.0075230827,0.0458768427,0.3929776887,0.0063180191,-0.0189405845,0.4405886968
2021-09-24,0.2654193674,0.2654193674,0.7345806326,-0.0079376272,0.0439194871,0.3915438813,0.0063089943,-0.0173131145,0.4407318690
2021-09-27,0.2691220536,0.2691220536,0.7308779464,-0.0049345644,0.0388179363,0.3655206427,0.0063227285,-0.0201466353,0.4418226056
2021-09-28,0.2775840978,0.2775840978,0.7224159022,-0.0336008812,0.0173557144,0.3161654171,0.0068420614,-0.0398695230,0.4442824509
2021-09-29,0.2762019652,0.2762019652,0.7237980348,-0.0362187639,0.0181913643,0.3255386333,0.0068439204,-0.0382630075,0.4438837063
2021-09-30,0.2871500025,0.2871500025,0.7128499975,-0.0466296546,0.0002083706,0.2994964599,0.0069899557,-0.0500324796,0.4470114435
2021-10-01,0.2831761952,0.2831761952,0.7168238048,-0.0358127880,0.0044204191,0.3065812626,0.0070843832,-0.0387356490,0.4458841791
2021-10-04,0.2896342130,0.2896342130,0.7103657870,-0.0511430707,-0.0067413923,0.3020953148,0.0072680725,-0.0511430707,0.4477116898
2021-10-05,0.2836008036,0.2836008036,0.7163991964,-0.0410180812,0.0000704304,0.2926996186,0.0073743467,-0.0412525233,0.4460050556
2021-10-06,0.2776810274,0.2776810274,0.7223189726,-0.0336267219,0.0124633934,0.3167631052,0.0073167183,-0.0372874568,0.4443103717
2021-10-07,0.2781645811,0.2781645811,0.7218354189,-0.0240553929,0.0104321871,0.3054884309,0.0072742783,-0.0289498744,0.4444495765
2021-10-08,0.2822644505,0.2822644505,0.7177355495,-0.0216376660,0.0049850810,0.2916448187,0.0072656299,-0.0307333394,0.4456242765
2021-10-11,0.2863051691,0.2863051691,0.7136948309,-0.0210343300,0.0011118432,0.2709249476,0.0073114770,-0.0377507852,0.4467725283
2021-10-12,0.2873247138,0.2873247138,0.7126752862,-0.0258653687,-0.0027791753,0.2477581495,0.0073157366,-0.0400883816,0.4470608017
